tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2012-W-INT-MEX-01A-2012,Monterrey,Hard,32,I,20120220,24,201506,2,,Sara Errani,R,164,ITA,24.81314168,36,1545,201427,,,Alize Cornet,R,173,FRA,22.07802875,117,578,6-2 6-3,3,R16,,0,1,44,37,20,4,,1,4,0,4,54,28,15,6,,9,16
2012-W-INT-MEX-01A-2012,Monterrey,Hard,32,I,20120220,25,201086,6,,Greta Arn,R,,HUN,32.8569473,68,860,201690,,,Nina Bratchikova,R,,RUS,26.64750171,106,634,6-1 7-6(6),3,QF,,3,3,66,36,24,14,,3,6,3,3,70,40,24,8,,4,10
2012-W-INT-MEX-01A-2012,Monterrey,Hard,32,I,20120220,28,201506,2,,Sara Errani,R,164,ITA,24.81314168,36,1545,201605,,,Mandy Minella,R,,LUX,26.24503765,94,677,6-1 6-2,3,QF,,0,1,41,30,21,7,,2,3,0,2,54,35,18,4,,5,11
2012-W-INT-MEX-01A-2012,Monterrey,Hard,32,I,20120220,29,202456,,,Alexandra Cadantu,R,170,ROU,21.80150582,110,607,201086,6,,Greta Arn,R,,HUN,32.8569473,68,860,6-2 4-6 7-5,3,SF,,2,10,116,85,51,11,,12,18,8,12,90,51,32,11,,4,12
2012-W-INT-MEX-01A-2012,Monterrey,Hard,32,I,20120220,30,201693,,,Timea Babos,R,179,HUN,18.7816564,107,632,201506,2,,Sara Errani,R,164,ITA,24.81314168,36,1545,6-4 6-7(3) 6-4,3,SF,,11,5,105,62,38,23,,6,9,4,2,111,79,48,16,,9,14
2012-W-INT-MEX-01A-2012,Monterrey,Hard,32,I,20120220,31,201693,,,Timea Babos,R,179,HUN,18.7816564,107,632,202456,,,Alexandra Cadantu,R,170,ROU,21.80150582,110,607,6-4 6-4,3,F,,5,3,52,30,27,13,,0,0,1,3,67,43,30,11,,2,4
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,1,201311,1,,Roberta Vinci,R,163,ITA,29.02395619,23,2170,201562,,,Silvia Soler Espinosa,R,,ESP,24.27378508,75,821,6-2 7-6(5),3,R32,,8,2,85,53,36,12,,8,11,0,2,61,26,15,14,,3,8
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,2,200773,,,Stephanie Foretz Gacon,R,166,FRA,30.81998631,91,739,201428,,,Mathilde Johansson,R,173,FRA,26.83367556,106,643,6-4 7-6(5),3,R32,,2,4,91,56,35,11,,9,15,0,3,79,52,23,13,,4,11
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,3,201414,,,Michaella Krajicek,R,177,NED,23.1321013,72,847,202456,,,Alexandra Cadantu,R,170,ROU,21.82067077,82,793,7-5 3-6 6-3,3,R32,,4,7,101,61,44,18,,7,10,1,10,120,85,56,12,,15,19
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,4,201462,8,,Alberta Brianti,R,,ITA,31.89596167,62,990,201427,,,Alize Cornet,R,173,FRA,22.0971937,112,607,3-6 6-3 6-3,3,R32,,1,3,104,69,35,14,,9,17,1,8,73,44,20,8,,6,16
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,5,201506,3,,Sara Errani,R,164,ITA,24.83230664,36,1615,201604,,,Irina Falconi,R,,USA,21.81793292,100,666,6-1 6-1,3,R32,,0,0,50,38,25,6,,3,4,2,3,47,25,6,11,,5,11
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,6,201365,,Q,Edina Gallovits Hall,R,165,ROU,27.21423682,103,660,201086,,,Greta Arn,R,,HUN,32.87611225,65,920,7-5 7-5,3,R32,,1,1,69,50,34,13,,0,2,3,6,73,38,25,14,,5,9
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,7,201349,,,Melinda Czink,L,178,HUN,29.34976044,132,518,201477,,,Stephanie Dubois,R,,CAN,25.32511978,90,745,7-6(6) 6-3,3,R32,,3,7,91,57,38,19,,9,11,2,4,65,39,24,15,,2,5
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,9,201517,,,Magdalena Rybarikova,R,180,SVK,23.39767283,95,699,201567,5,,Alexandra Dulgheru,R,,ROU,22.74606434,57,1074,2-6 7-5 7-6(3),3,R32,,4,4,116,65,43,25,,12,17,3,8,118,73,46,21,,4,8
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,11,201588,,,Anna Tatishvili,R,171,GEO,22.06433949,74,822,201356,,,Eva Birnerova,R,,CZE,27.53730322,109,633,6-4 4-6 6-3,3,R32,,6,9,102,68,40,15,,6,12,2,2,93,68,41,7,,11,18
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,12,201593,4,,Irina Camelia Begu,R,181,ROU,21.50581793,53,1152,201490,,,Timea Bacsinszky,R,,SUI,22.72142368,333,140,7-6(3) 3-6 6-4,3,R32,,1,6,100,68,36,11,,10,19,0,4,115,80,42,12,,8,17
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,13,201596,6,,Johanna Larsson,R,174,SWE,23.52908966,67,906,201402,,Q,Sesil Karatantcheva,R,171,KAZ,22.55441478,130,524,1-6 6-4 6-3,3,R32,,1,5,88,56,26,12,,7,16,0,18,96,59,31,10,,8,17
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,14,201531,,Q,Mariana Duque Marino,R,,COL,22.54346338,168,396,202466,,WC,Nadia Abdala,U,,MEX,23.53730322,542,57,6-1 6-0,3,R32,,0,5,49,30,21,8,,4,5,0,3,43,21,6,7,,3,10
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,15,201387,,,Sofia Arvidsson,R,176,SWE,28.03011636,55,1085,201815,,Q,Petra Rampre,R,,SLO,32.10403833,162,408,6-2 6-4,3,R32,,2,1,66,55,36,4,,5,7,3,6,56,28,14,11,,1,6
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,16,201355,2,,Flavia Pennetta,R,172,ITA,30.00410678,29,1910,201367,,,Arantxa Parra Santonja,R,,ESP,29.30047912,169,394,6-4 6-2,3,R32,,7,6,70,40,32,11,,9,10,2,3,79,41,26,15,,10,14
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,17,201311,1,,Roberta Vinci,R,163,ITA,29.02395619,23,2170,200773,,,Stephanie Foretz Gacon,R,166,FRA,30.81998631,91,739,7-5 6-4,3,R16,,3,1,78,41,33,15,,2,4,1,5,78,47,26,16,,4,8
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,18,201414,,,Michaella Krajicek,R,177,NED,23.1321013,72,847,201462,8,,Alberta Brianti,R,,ITA,31.89596167,62,990,6-3 3-6 7-6(2),3,R16,,9,5,100,60,47,19,,5,8,0,6,97,62,41,20,,4,7
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,19,201506,3,,Sara Errani,R,164,ITA,24.83230664,36,1615,201365,,Q,Edina Gallovits Hall,R,165,ROU,27.21423682,103,660,6-4 6-1,3,R16,,1,1,49,37,25,5,,2,4,0,1,56,38,16,6,,4,10
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,20,201638,,LL,Estrella Cabeza Candela,R,,ESP,25.01848049,165,406,201349,,,Melinda Czink,L,178,HUN,29.34976044,132,518,6-4 7-6(5),3,R16,,0,3,72,55,37,6,,2,5,4,3,70,43,25,14,,5,9
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,21,201517,,,Magdalena Rybarikova,R,180,SVK,23.39767283,95,699,202415,,WC,Ximena Hermoso,R,,MEX,20.83504449,382,111,6-3 3-6 6-3,3,R16,,3,0,102,62,45,18,,9,11,0,2,73,57,37,9,,0,3
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,22,201593,4,,Irina Camelia Begu,R,181,ROU,21.50581793,53,1152,201588,,,Anna Tatishvili,R,171,GEO,22.06433949,74,822,6-3 6-1,3,R16,,3,6,49,31,23,10,,0,1,1,1,47,33,17,3,,4,9
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,23,201531,,Q,Mariana Duque Marino,R,,COL,22.54346338,168,396,201596,6,,Johanna Larsson,R,174,SWE,23.52908966,67,906,4-6 6-1 6-3,3,R16,,0,3,87,58,32,11,,12,19,0,3,71,52,19,9,,2,12
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,24,201355,2,,Flavia Pennetta,R,172,ITA,30.00410678,29,1910,201387,,,Sofia Arvidsson,R,176,SWE,28.03011636,55,1085,2-6 7-6(5) 6-1,3,R16,,3,8,84,52,29,10,,3,10,2,3,108,72,34,15,,11,19
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,25,201311,1,,Roberta Vinci,R,163,ITA,29.02395619,23,2170,201414,,,Michaella Krajicek,R,177,NED,23.1321013,72,847,6-2 6-0,3,QF,,5,3,48,25,18,15,,4,4,1,3,41,21,7,9,,4,9
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,26,201506,3,,Sara Errani,R,164,ITA,24.83230664,36,1615,201638,,LL,Estrella Cabeza Candela,R,,ESP,25.01848049,165,406,6-4 6-3,3,QF,,2,1,71,58,32,6,,1,5,0,2,61,38,16,11,,6,12
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,27,201593,4,,Irina Camelia Begu,R,181,ROU,21.50581793,53,1152,201517,,,Magdalena Rybarikova,R,180,SVK,23.39767283,95,699,6-1 6-2,3,QF,,0,2,55,34,17,16,,3,5,0,3,44,25,10,4,,2,8
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,28,201355,2,,Flavia Pennetta,R,172,ITA,30.00410678,29,1910,201531,,Q,Mariana Duque Marino,R,,COL,22.54346338,168,396,6-0 6-4,3,QF,,1,0,51,32,19,9,,3,6,0,4,51,35,14,4,,4,11
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,29,201506,3,,Sara Errani,R,164,ITA,24.83230664,36,1615,201311,1,,Roberta Vinci,R,163,ITA,29.02395619,23,2170,6-4 6-1,3,SF,,0,0,58,43,29,11,,1,2,2,2,49,26,18,7,,4,8
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,30,201355,2,,Flavia Pennetta,R,172,ITA,30.00410678,29,1910,201593,4,,Irina Camelia Begu,R,181,ROU,21.50581793,53,1152,6-2 6-2,3,SF,,1,0,61,38,22,13,,4,6,2,3,67,51,23,6,,3,9
2012-W-INT-MEX-02A-2012,Acapulco,Clay,32,I,20120227,31,201506,3,,Sara Errani,R,164,ITA,24.83230664,36,1615,201355,2,,Flavia Pennetta,R,172,ITA,30.00410678,29,1910,5-7 7-6(2) 6-0,3,F,,0,0,89,74,40,8,,1,8,2,4,107,53,33,17,,11,20
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,1,201474,1,WC,Agnieszka Radwanska,R,170,POL,22.97878166,5,5850,201454,,,Akgul Amanmuradova,R,,UZB,27.67967146,118,571,6-2 6-4,3,R32,,7,1,43,28,25,9,,1,2,7,0,66,46,26,9,,3,7
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,2,201662,,Q,Karolina Pliskova,R,184,CZE,19.93702943,139,488,201578,,,Kai Chen Chang,R,,TPE,21.12251882,104,659,6-3 6-2,3,R32,,5,0,52,33,24,10,,2,3,3,5,72,46,25,11,,8,12
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,3,201348,,,Casey Dellacqua,L,,AUS,27.04175222,107,639,201587,,,Bojana Jovanovski,R,175,SRB,20.15879535,111,615,6-0 6-2,3,R32,,2,3,49,33,22,9,,4,5,3,7,53,32,14,7,,7,13
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,4,201444,,Q,Su Wei Hsieh,R,169,TPE,26.14647502,123,554,201303,8,,Anne Keothavong,R,175,GBR,28.44900753,79,809,6-4 7-5,3,R32,,0,2,68,46,29,8,,4,9,1,4,67,35,15,14,,7,14
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,6,201305,,,Eleni Daniilidou,R,182,GRE,29.44010951,81,793,201420,,,Sania Mirza,R,153,IND,25.28405202,129,533,6-2 1-6 6-4,3,R32,,1,6,73,46,30,10,,1,6,5,6,89,50,34,15,,6,11
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,7,201542,,,Olivia Rogowska,R,,AUS,20.72553046,127,540,202467,,,Elitsa Kostova,U,,BUL,21.88364134,149,442,6-4 6-0,3,R32,,2,6,51,28,22,10,,3,5,3,5,53,31,17,3,,3,9
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,8,200120,7,,Jelena Dokic,R,175,AUS,28.8788501,76,817,201540,,,Kristina Mladenovic,R,184,FRA,18.78986995,159,413,6-3 6-1,3,R32,,5,2,47,28,24,12,,2,2,2,9,59,29,20,9,,3,7
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,9,201549,5,,Petra Martic,R,181,CRO,21.10609172,66,912,202454,,,Erika Sema,U,,JPN,23.25804244,138,490,4-6 6-4 7-5,3,R32,,7,4,109,75,44,19,,9,14,0,1,112,91,53,8,,8,14
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,10,201597,,,Kurumi Nara,R,,JPN,20.1615332,144,463,201598,,,Noppawan Lertcheewakarn,R,,THA,20.27652293,179,358,6-4 6-3,3,R32,,1,1,61,35,25,12,,2,4,0,5,53,30,17,9,,0,5
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,12,201397,3,,Shuai Peng,R,173,CHN,26.13552361,19,2485,201423,,,Yvonne Meusburger,R,,AUT,28.40246407,133,512,6-1 4-6 6-2,3,R32,,2,1,76,57,36,7,,0,4,0,4,71,42,18,13,,2,9
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,13,201503,6,,Ayumi Morita,R,163,JPN,21.96577687,70,860,201682,,Q,Nudnida Luangnam,R,,THA,24.99931554,307,170,6-4 6-0,3,R32,,0,0,54,39,25,10,,1,2,2,4,56,37,19,6,,3,8
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,14,201595,,,Misaki Doi,L,159,JPN,20.83230664,125,541,201479,,WC,Olga Puchkova,U,,RUS,24.41889117,188,335,4-6 6-1 6-2,3,R32,,2,5,79,49,32,15,,2,6,3,5,83,49,27,12,,11,18
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,15,200754,,,Jill Craybas,R,160,USA,37.65092402,146,444,201579,,,Yurika Sema,L,,JPN,25.17453799,166,400,6-4 1-6 6-4,3,R32,,1,2,106,73,39,15,,5,12,2,14,79,50,30,9,,5,11
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,16,201347,2,WC,Jelena Jankovic,R,177,SRB,26.99520876,14,3020,201614,,,Caroline Garcia,R,,FRA,18.36550308,142,472,7-6(7) 4-6 7-6(2),3,R32,,3,6,108,59,41,25,,2,7,4,5,118,69,48,23,,2,6
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,17,201474,1,WC,Agnieszka Radwanska,R,170,POL,22.97878166,5,5850,201662,,Q,Karolina Pliskova,R,184,CZE,19.93702943,139,488,6-4 6-4,3,R16,,2,1,53,38,25,11,,0,1,14,3,58,36,27,9,,3,6
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,18,201444,,Q,Su Wei Hsieh,R,169,TPE,26.14647502,123,554,201348,,,Casey Dellacqua,L,,AUS,27.04175222,107,639,6-1 7-5,3,R16,,1,4,56,32,21,13,,3,5,1,5,61,41,26,4,,4,10
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,20,201542,,,Olivia Rogowska,R,,AUS,20.72553046,127,540,200120,7,,Jelena Dokic,R,175,AUS,28.8788501,76,817,3-6 6-4 7-6(2),3,R16,,4,7,100,67,49,15,,5,8,5,12,100,45,33,29,,3,6
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,21,201549,5,,Petra Martic,R,181,CRO,21.10609172,66,912,201597,,,Kurumi Nara,R,,JPN,20.1615332,144,463,6-2 3-6 6-0,3,R16,,6,2,67,36,25,17,,1,4,3,1,74,51,24,10,,2,9
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,22,201397,3,,Shuai Peng,R,173,CHN,26.13552361,19,2485,201697,,Q,Kristyna Pliskova,L,,CZE,19.93702943,164,406,2-6 6-1 6-4,3,R16,,0,4,72,47,33,11,,3,7,5,7,59,30,21,12,,2,7
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,23,201503,6,,Ayumi Morita,R,163,JPN,21.96577687,70,860,201595,,,Misaki Doi,L,159,JPN,20.83230664,125,541,7-6(6) 6-2,3,R16,,1,2,78,44,28,16,,6,9,1,2,59,38,23,9,,3,8
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,24,201347,2,WC,Jelena Jankovic,R,177,SRB,26.99520876,14,3020,200754,,,Jill Craybas,R,160,USA,37.65092402,146,444,6-2 6-0,3,R16,,3,1,40,28,25,5,,1,1,2,2,52,32,17,7,,4,9
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,26,201305,,,Eleni Daniilidou,R,182,GRE,29.44010951,81,793,201542,,,Olivia Rogowska,R,,AUS,20.72553046,127,540,6-2 3-6 6-2,3,QF,,2,4,94,61,40,16,,11,13,5,3,80,44,26,16,,6,11
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,27,201549,5,,Petra Martic,R,181,CRO,21.10609172,66,912,201397,3,,Shuai Peng,R,173,CHN,26.13552361,19,2485,4-6 7-6(3) 6-4,3,QF,,5,4,100,67,43,21,,1,4,0,1,96,72,51,11,,1,4
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,29,201444,,Q,Su Wei Hsieh,R,169,TPE,26.14647502,123,554,201305,,,Eleni Daniilidou,R,182,GRE,29.44010951,81,793,6-0 4-6 6-1,3,SF,,0,1,69,49,30,14,,0,2,2,9,70,47,25,8,,4,10
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,30,201549,5,,Petra Martic,R,181,CRO,21.10609172,66,912,201347,2,WC,Jelena Jankovic,R,177,SRB,26.99520876,14,3020,6-7(5) 7-5 7-6(5),3,SF,,9,9,145,81,59,26,,6,11,6,9,113,72,51,16,,6,12
2012-W-INT-MAS-01A-2012,Kuala Lumpur,Hard,32,I,20120227,31,201444,,Q,Su Wei Hsieh,R,169,TPE,26.14647502,123,554,201549,5,,Petra Martic,R,181,CRO,21.10609172,66,912,2-6 7-5 4-1 RET,3,F,,1,0,88,56,35,18,,4,7,4,6,78,40,27,17,,3,6
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,1,201621,,,Mona Barthel,R,185,GER,21.65092402,37,1492,200754,,WC,Jill Craybas,R,160,USA,37.67008898,142,473,6-1 6-2,3,R128,,4,3,38,28,24,4,,0,1,0,4,45,30,15,4,,2,7
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,2,201490,,,Timea Bacsinszky,R,,SUI,22.74058864,335,141,201303,,,Anne Keothavong,R,175,GBR,28.46817248,77,809,6-4 2-6 7-5,3,R128,,1,1,86,71,41,5,,2,9,0,1,107,63,31,24,,7,14
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,3,201420,,WC,Sania Mirza,R,153,IND,25.30321697,130,533,201470,,Q,Kristina Barrois,R,,GER,30.42847365,113,580,4-6 6-2 6-4,3,R128,,4,4,91,51,35,21,,7,10,4,3,93,60,35,16,,9,14
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,4,201304,,,Elena Baltacha,R,,GBR,28.55852156,62,1015,201551,,,Arantxa Rus,U,180,NED,21.22655715,98,678,3-6 6-4 6-3,3,R128,,2,3,91,56,35,20,,5,8,2,7,91,68,44,9,,8,12
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,5,201600,,WC,Jamie Hampton,R,173,USA,22.15468857,99,667,201555,,,Polona Hercog,R,182,SLO,21.12251882,38,1390,6-0 6-1,3,R128,,2,1,41,23,16,14,,1,1,2,2,39,24,12,3,,4,9
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,7,201521,,,Carla Suarez Navarro,R,162,ESP,23.50171116,69,880,201450,,,Tsvetana Pironkova,R,180,BUL,24.47638604,44,1305,6-4 6-2,3,R128,,0,2,87,58,34,16,,14,15,0,4,67,37,20,14,,6,10
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,9,201366,,,Barbora Zahlavova Strycova,R,164,CZE,25.93839836,59,1065,201503,,,Ayumi Morita,R,163,JPN,21.98494182,71,860,2-6 6-1 6-4,3,R128,,1,2,79,53,32,7,,8,15,0,4,73,43,20,10,,6,15
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,10,201455,,,Elena Vesnina,R,176,RUS,25.59342916,54,1123,201348,,Q,Casey Dellacqua,L,,AUS,27.06091718,103,654,6-4 7-5,3,R128,,4,4,68,37,24,13,,3,8,0,3,59,37,16,8,,1,8
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,11,201585,,WC,Sloane Stephens,R,170,USA,18.9596167,90,745,201486,,Q,Aleksandra Wozniak,R,175,CAN,24.49281314,86,762,4-6 7-5 7-6(7),3,R128,,1,11,124,76,45,21,,8,17,0,7,118,79,44,15,,9,18
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,12,201447,,,Vania King,R,165,USA,23.00616016,58,1069,201506,,,Sara Errani,R,164,ITA,24.85147159,31,1825,7-6(3) 6-4,3,R128,,0,1,75,47,28,15,,2,6,0,0,77,54,28,11,,5,10
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,13,200617,,,Kimiko Date Krumm,R,163,JPN,41.43463381,74,825,201426,,,Pauline Parmentier,R,175,FRA,26.091718,60,1040,6-1 6-3,3,R128,,0,2,41,24,19,11,,1,2,4,4,51,34,20,4,,2,7
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,15,201414,,Q,Michaella Krajicek,R,177,NED,23.15126626,80,787,201524,,WC,Urszula Radwanska,R,177,POL,21.24298426,85,765,3-6 6-4 6-4,3,R128,,2,7,117,69,36,23,,9,16,1,2,91,68,38,9,,10,17
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,16,201448,,,Galina Voskoboeva,R,183,KAZ,27.21149897,53,1179,201523,,,Marina Erakovic,R,174,NZL,23.99726215,45,1278,5-7 6-3 7-5,3,R128,,7,3,115,63,34,26,,10,17,2,10,105,54,33,21,,5,13
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,17,201478,,Q,Varvara Lepchenko,L,180,USA,25.79055441,82,770,201668,,Q,Alexandra Panova,U,,RUS,23.00889802,84,766,7-6(3) 6-2,3,R128,,3,4,68,48,36,8,,3,4,1,2,97,60,36,13,,14,17
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,18,201541,,,Chanelle Scheepers,R,,RSA,27.97809719,47,1231,201428,,,Mathilde Johansson,R,173,FRA,26.85284052,105,643,6-3 6-3,3,R128,,0,2,62,35,21,14,,8,11,0,0,61,45,18,7,,3,9
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,19,201481,,,Tamira Paszek,R,165,AUT,21.24572211,49,1207,201412,,,Anastasia Yakimova,R,165,BLR,25.34154689,65,964,6-4 2-6 6-1,3,R128,,0,6,117,80,46,15,,9,14,1,7,68,37,22,12,,0,7
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,20,201615,,Q,Lesia Tsurenko,R,174,UKR,22.7652293,115,576,201424,,,Shahar Peer,R,170,ISR,24.84599589,40,1370,4-6 6-3 7-5,3,R128,,0,7,85,50,29,15,,2,9,2,5,96,72,36,8,,4,13
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,21,201596,,,Johanna Larsson,R,174,SWE,23.54825462,67,906,201086,,Q,Greta Arn,R,,HUN,32.89527721,70,862,4-1 RET,3,R128,,1,1,19,9,7,6,,1,1,0,1,12,9,5,1,,2,3
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,22,201584,,,Ksenia Pervak,L,170,KAZ,20.77481177,41,1330,201501,,Q,Olga Govortsova,R,182,BLR,23.53182752,87,757,6-3 6-1,3,R128,,0,1,51,42,26,4,,4,6,0,3,43,28,10,5,,0,6
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,23,201387,,,Sofia Arvidsson,R,176,SWE,28.04928131,56,1085,201305,,Q,Eleni Daniilidou,R,182,GRE,29.45927447,66,907,6-4 7-6(4),3,R128,,1,0,79,62,34,11,,2,5,1,4,71,51,32,8,,0,4
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,24,201505,,,Ekaterina Makarova,L,178,RUS,23.74264203,42,1327,201318,,,Bethanie Mattek Sands,R,168,USA,26.95140315,75,816,6-2 6-3,3,R128,,1,1,61,31,21,18,,4,5,3,5,60,30,20,10,,2,7
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,25,201604,,WC,Irina Falconi,R,,USA,21.83709788,100,666,201567,,,Alexandra Dulgheru,R,,ROU,22.7652293,57,1074,4-6 5-2 RET,3,R128,,0,2,52,37,21,5,,1,5,0,6,47,30,19,5,,2,6
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,26,201616,,WC,Lauren Davis,R,157,USA,18.40383299,221,269,201549,,,Petra Martic,R,181,CRO,21.12525667,55,1110,6-2 7-6(7),3,R128,,1,0,70,48,31,14,,4,5,6,4,77,39,23,19,,6,9
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,27,201593,,,Irina Camelia Begu,R,181,ROU,21.52498289,46,1266,201556,,,Lucie Hradecka,R,177,CZE,26.78986995,61,1031,4-6 7-5 6-2,3,R128,,7,4,90,52,38,21,,5,7,2,3,106,50,31,31,,12,16
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,29,201517,,,Magdalena Rybarikova,R,180,SVK,23.41683778,83,768,202468,,Q,Jessica Pegula,R,,USA,18.02600958,305,168,5-7 6-3 6-3,3,R128,,8,2,118,61,46,27,,11,13,1,3,110,64,36,27,,11,15
2012-W-PM-USA-01A-2012,Indian Wells,Hard,96,PM,20120305,30,201562,,,Silvia Soler Espinosa,R,,ESP,24.29295003,76,816,201462,,,Alberta Brianti,R,,ITA,31.91512663,63,990,6-3 1-6 7-6(4),3,R128,,2,4,82,45,29,18,,1,5,4,2,91,63,41,12,,9,12
